,frame,x,y
0,1,671,345
1,1,672,370
2,1,675,395
3,1,682,417
4,1,696,435
5,1,716,448
6,1,737,458
7,1,760,462
8,1,778,459
9,1,793,451
10,1,802,437
11,1,813,422
12,1,822,406
13,1,827,390
14,1,830,372
15,1,830,354
16,1,829,335
17,1,704,323
18,1,715,312
19,1,730,307
20,1,746,308
21,1,761,316
22,1,787,315
23,1,797,308
24,1,807,304
25,1,818,305
26,1,824,311
27,1,775,336
28,1,778,350
29,1,781,364
30,1,784,378
31,1,762,390
32,1,772,391
33,1,781,392
34,1,789,389
35,1,795,385
36,1,722,342
37,1,731,340
38,1,740,339
39,1,748,342
40,1,740,344
41,1,731,344
42,1,790,337
43,1,798,332
44,1,806,332
45,1,814,333
46,1,807,336
47,1,799,337
48,1,737,407
49,1,754,404
50,1,769,401
51,1,777,402
52,1,783,398
53,1,791,397
54,1,800,396
55,1,792,407
56,1,785,415
57,1,778,418
58,1,769,420
59,1,754,417
60,1,741,407
61,1,769,407
62,1,777,407
63,1,784,404
64,1,796,398
65,1,784,405
66,1,777,409
67,1,769,410
0,2,676,351
1,2,679,377
2,2,683,402
3,2,691,426
4,2,704,447
5,2,722,464
6,2,741,478
7,2,763,486
8,2,783,483
9,2,801,475
10,2,813,460
11,2,824,440
12,2,833,420
13,2,837,400
14,2,840,379
15,2,840,357
16,2,838,336
17,2,704,325
18,2,714,310
19,2,730,302
20,2,748,302
21,2,764,309
22,2,788,307
23,2,799,300
24,2,812,298
25,2,824,301
26,2,830,312
27,2,778,331
28,2,781,344
29,2,785,357
30,2,788,370
31,2,765,389
32,2,775,390
33,2,785,391
34,2,794,388
35,2,801,384
36,2,723,341
37,2,732,336
38,2,742,335
39,2,751,338
40,2,742,341
41,2,732,342
42,2,795,333
43,2,803,328
44,2,812,328
45,2,820,331
46,2,813,334
47,2,804,334
48,2,751,432
49,2,762,420
50,2,775,413
51,2,782,415
52,2,788,412
53,2,795,416
54,2,801,427
55,2,796,439
56,2,790,446
57,2,783,448
58,2,775,449
59,2,763,444
60,2,756,431
61,2,775,423
62,2,783,423
63,2,789,422
64,2,796,427
65,2,789,433
66,2,783,436
67,2,775,436
0,3,694,343
1,3,696,366
2,3,698,390
3,3,703,413
4,3,716,432
5,3,734,447
6,3,753,459
7,3,774,466
8,3,794,467
9,3,810,462
10,3,822,448
11,3,832,429
12,3,839,412
13,3,843,392
14,3,845,373
15,3,845,353
16,3,844,332
17,3,723,318
18,3,732,305
19,3,748,299
20,3,764,301
21,3,779,309
22,3,802,312
23,3,811,304
24,3,823,302
25,3,833,303
26,3,839,313
27,3,793,330
28,3,796,342
29,3,799,355
30,3,802,368
31,3,778,382
32,3,788,385
33,3,798,387
34,3,807,384
35,3,813,381
36,3,741,335
37,3,750,332
38,3,759,331
39,3,766,335
40,3,758,337
41,3,750,338
42,3,808,332
43,3,816,328
44,3,824,328
45,3,830,331
46,3,824,333
47,3,816,334
48,3,763,419
49,3,777,411
50,3,790,406
51,3,798,408
52,3,805,406
53,3,813,409
54,3,818,419
55,3,813,428
56,3,805,435
57,3,797,436
58,3,789,435
59,3,775,430
60,3,767,418
61,3,790,415
62,3,797,415
63,3,804,414
64,3,814,419
65,3,805,424
66,3,797,426
67,3,789,425
0,4,697,359
1,4,698,384
2,4,700,408
3,4,707,430
4,4,720,451
5,4,736,467
6,4,755,480
7,4,777,486
8,4,799,487
9,4,817,482
10,4,831,469
11,4,841,449
12,4,849,430
13,4,854,410
14,4,856,389
15,4,856,367
16,4,854,346
17,4,722,322
18,4,731,307
19,4,746,298
20,4,763,297
21,4,779,303
22,4,807,304
23,4,818,297
24,4,830,297
25,4,840,301
26,4,845,312
27,4,796,327
28,4,799,339
29,4,802,350
30,4,805,363
31,4,783,383
32,4,793,385
33,4,802,387
34,4,810,385
35,4,816,382
36,4,740,337
37,4,748,332
38,4,758,331
39,4,767,335
40,4,758,337
41,4,749,338
42,4,813,332
43,4,822,328
44,4,830,328
45,4,838,332
46,4,831,334
47,4,822,333
48,4,768,431
49,4,780,419
50,4,794,413
51,4,801,414
52,4,807,412
53,4,816,418
54,4,822,432
55,4,817,443
56,4,809,449
57,4,802,450
58,4,794,449
59,4,781,445
60,4,773,431
61,4,794,422
62,4,801,422
63,4,807,422
64,4,817,431
65,4,808,437
66,4,801,438
67,4,794,437
0,5,696,356
1,5,697,381
2,5,700,406
3,5,706,429
4,5,718,449
5,5,734,466
6,5,755,478
7,5,780,484
8,5,803,483
9,5,821,477
10,5,835,464
11,5,846,446
12,5,852,428
13,5,856,407
14,5,858,387
15,5,857,366
16,5,855,348
17,5,724,319
18,5,733,305
19,5,749,296
20,5,766,296
21,5,781,303
22,5,810,303
23,5,820,295
24,5,831,294
25,5,842,298
26,5,847,309
27,5,798,323
28,5,801,335
29,5,804,346
30,5,807,358
31,5,785,380
32,5,794,381
33,5,803,383
34,5,811,381
35,5,817,379
36,5,741,336
37,5,750,331
38,5,760,329
39,5,769,333
40,5,760,336
41,5,750,337
42,5,814,330
43,5,823,326
44,5,831,326
45,5,838,330
46,5,832,332
47,5,823,332
48,5,775,433
49,5,786,416
50,5,798,409
51,5,804,411
52,5,810,409
53,5,818,416
54,5,821,430
55,5,817,440
56,5,811,444
57,5,804,445
58,5,797,445
59,5,786,441
60,5,780,431
61,5,798,420
62,5,804,420
63,5,810,420
64,5,817,429
65,5,810,432
66,5,804,432
67,5,798,432
0,6,693,353
1,6,695,377
2,6,699,402
3,6,705,423
4,6,719,440
5,6,737,454
6,6,755,464
7,6,778,467
8,6,798,463
9,6,812,456
10,6,821,444
11,6,829,427
12,6,834,411
13,6,838,394
14,6,840,378
15,6,840,362
16,6,838,344
17,6,722,316
18,6,731,301
19,6,746,291
20,6,764,290
21,6,779,297
22,6,802,296
23,6,813,290
24,6,824,291
25,6,833,297
26,6,836,309
27,6,794,320
28,6,797,333
29,6,801,345
30,6,804,359
31,6,780,376
32,6,790,378
33,6,800,380
34,6,808,378
35,6,814,375
36,6,740,333
37,6,749,328
38,6,759,326
39,6,768,329
40,6,759,332
41,6,750,333
42,6,806,326
43,6,815,323
44,6,823,323
45,6,829,328
46,6,823,329
47,6,815,329
48,6,769,422
49,6,782,408
50,6,794,401
51,6,800,403
52,6,806,400
53,6,811,406
54,6,813,419
55,6,811,422
56,6,806,426
57,6,799,428
58,6,792,428
59,6,781,426
60,6,774,419
61,6,793,412
62,6,800,411
63,6,806,411
64,6,809,417
65,6,806,414
66,6,799,415
67,6,793,415
0,7,694,352
1,7,696,377
2,7,699,402
3,7,705,424
4,7,719,441
5,7,738,456
6,7,757,468
7,7,779,474
8,7,797,473
9,7,813,467
10,7,823,454
11,7,830,435
12,7,837,418
13,7,842,400
14,7,846,381
15,7,847,362
16,7,845,343
17,7,723,312
18,7,732,298
19,7,747,290
20,7,764,289
21,7,779,296
22,7,802,295
23,7,813,290
24,7,824,291
25,7,834,295
26,7,839,306
27,7,794,320
28,7,796,332
29,7,799,343
30,7,801,355
31,7,779,373
32,7,788,376
33,7,798,379
34,7,806,376
35,7,812,373
36,7,741,329
37,7,750,325
38,7,759,325
39,7,767,328
40,7,759,330
41,7,750,331
42,7,808,326
43,7,816,322
44,7,824,322
45,7,830,326
46,7,825,328
47,7,817,328
48,7,769,420
49,7,781,406
50,7,792,400
51,7,798,401
52,7,803,400
53,7,811,404
54,7,814,418
55,7,811,428
56,7,804,434
57,7,798,434
58,7,792,434
59,7,780,430
60,7,774,418
61,7,792,408
62,7,798,408
63,7,803,408
64,7,810,417
65,7,804,422
66,7,798,424
67,7,792,423
0,8,685,354
1,8,687,378
2,8,690,401
3,8,696,421
4,8,710,438
5,8,727,451
6,8,747,460
7,8,770,465
8,8,789,462
9,8,803,456
10,8,814,443
11,8,822,427
12,8,827,411
13,8,832,394
14,8,834,377
15,8,835,360
16,8,833,342
17,8,716,313
18,8,725,299
19,8,740,291
20,8,757,289
21,8,771,295
22,8,793,294
23,8,804,288
24,8,816,288
25,8,826,293
26,8,831,305
27,8,787,319
28,8,790,331
29,8,793,344
30,8,797,357
31,8,774,373
32,8,784,375
33,8,792,377
34,8,800,375
35,8,806,372
36,8,732,330
37,8,742,326
38,8,751,324
39,8,759,327
40,8,752,330
41,8,742,331
42,8,800,324
43,8,809,320
44,8,817,321
45,8,822,324
46,8,817,326
47,8,809,326
48,8,762,417
49,8,774,407
50,8,786,401
51,8,793,403
52,8,799,400
53,8,805,405
54,8,808,415
55,8,804,420
56,8,799,423
57,8,792,424
58,8,784,424
59,8,773,422
60,8,767,416
61,8,786,410
62,8,792,410
63,8,799,410
64,8,803,414
65,8,798,412
66,8,792,414
67,8,785,413
0,9,685,351
1,9,686,374
2,9,689,398
3,9,694,418
4,9,704,437
5,9,721,452
6,9,740,464
7,9,763,470
8,9,786,470
9,9,804,463
10,9,816,449
11,9,824,431
12,9,830,414
13,9,834,395
14,9,836,377
15,9,837,359
16,9,835,341
17,9,713,316
18,9,722,302
19,9,737,294
20,9,754,293
21,9,769,299
22,9,790,297
23,9,802,291
24,9,813,290
25,9,824,295
26,9,828,306
27,9,784,321
28,9,787,333
29,9,791,345
30,9,795,358
31,9,772,375
32,9,782,377
33,9,790,380
34,9,798,377
35,9,804,374
36,9,730,332
37,9,739,327
38,9,748,326
39,9,757,329
40,9,748,332
41,9,739,334
42,9,798,326
43,9,806,321
44,9,814,322
45,9,820,326
46,9,814,328
47,9,807,328
48,9,758,418
49,9,771,407
50,9,784,401
51,9,790,403
52,9,797,401
53,9,803,405
54,9,805,416
55,9,801,422
56,9,795,427
57,9,788,428
58,9,781,428
59,9,769,425
60,9,763,417
61,9,783,412
62,9,790,411
63,9,796,411
64,9,800,416
65,9,795,415
66,9,788,417
67,9,781,417
0,10,680,346
1,10,681,367
2,10,684,389
3,10,688,409
4,10,697,426
5,10,712,438
6,10,731,446
7,10,756,447
8,10,778,444
9,10,794,438
10,10,804,427
11,10,811,414
12,10,817,399
13,10,819,384
14,10,821,369
15,10,824,355
16,10,824,340
17,10,711,316
18,10,721,301
19,10,736,294
20,10,754,293
21,10,769,299
22,10,794,297
23,10,805,293
24,10,814,292
25,10,824,295
26,10,827,305
27,10,784,320
28,10,787,333
29,10,791,347
30,10,794,360
31,10,770,374
32,10,780,376
33,10,788,378
34,10,796,376
35,10,802,372
36,10,728,333
37,10,738,328
38,10,747,327
39,10,756,330
40,10,748,333
41,10,738,334
42,10,796,326
43,10,806,323
44,10,814,323
45,10,819,326
46,10,813,328
47,10,805,328
48,10,752,405
49,10,769,398
50,10,780,393
51,10,787,394
52,10,792,392
53,10,795,395
54,10,797,401
55,10,793,400
56,10,790,401
57,10,784,403
58,10,778,403
59,10,767,405
60,10,757,403
61,10,779,403
62,10,786,403
63,10,792,402
64,10,793,401
65,10,790,390
66,10,784,392
67,10,778,393
0,11,685,362
1,11,686,386
2,11,689,410
3,11,695,432
4,11,707,450
5,11,723,464
6,11,743,475
7,11,767,479
8,11,788,476
9,11,804,471
10,11,815,459
11,11,824,443
12,11,830,425
13,11,834,406
14,11,836,388
15,11,837,368
16,11,835,348
17,11,707,325
18,11,714,310
19,11,729,300
20,11,747,298
21,11,763,305
22,11,786,302
23,11,798,296
24,11,811,296
25,11,824,301
26,11,830,313
27,11,779,327
28,11,782,341
29,11,785,354
30,11,788,369
31,11,766,386
32,11,776,387
33,11,785,389
34,11,793,387
35,11,800,384
36,11,724,340
37,11,732,334
38,11,742,333
39,11,751,336
40,11,743,339
41,11,733,341
42,11,796,332
43,11,805,328
44,11,813,328
45,11,821,332
46,11,814,334
47,11,806,334
48,11,756,432
