,frame,x,y
0,1,762,468
1,1,765,483
2,1,768,499
3,1,772,513
4,1,779,525
5,1,791,533
6,1,806,537
7,1,823,539
8,1,842,537
9,1,858,535
10,1,871,530
11,1,881,523
12,1,887,512
13,1,891,499
14,1,892,485
15,1,892,471
16,1,892,457
17,1,779,438
18,1,786,427
19,1,797,421
20,1,810,419
21,1,822,422
22,1,843,420
23,1,853,416
24,1,865,417
25,1,875,421
26,1,880,431
27,1,835,434
28,1,836,439
29,1,838,443
30,1,839,449
31,1,825,468
32,1,832,468
33,1,839,468
34,1,846,467
35,1,852,466
36,1,793,446
37,1,800,440
38,1,808,439
39,1,815,443
40,1,808,445
41,1,800,446
42,1,851,441
43,1,858,436
44,1,865,437
45,1,871,441
46,1,866,442
47,1,858,441
48,1,814,499
49,1,824,486
50,1,833,479
51,1,840,480
52,1,846,479
53,1,854,484
54,1,860,496
55,1,854,498
56,1,847,499
57,1,840,499
58,1,833,500
59,1,824,500
60,1,818,496
61,1,833,488
62,1,840,488
63,1,846,488
64,1,856,494
65,1,846,490
66,1,840,490
67,1,833,491
0,2,763,462
1,2,765,478
2,2,767,495
3,2,771,510
4,2,779,523
5,2,791,532
6,2,807,538
7,2,825,541
8,2,844,539
9,2,859,536
10,2,871,530
11,2,880,519
12,2,885,507
13,2,888,493
14,2,889,479
15,2,887,465
16,2,886,451
17,2,781,431
18,2,788,420
19,2,799,414
20,2,812,413
21,2,823,417
22,2,839,417
23,2,850,413
24,2,859,414
25,2,869,418
26,2,873,427
27,2,834,430
28,2,836,437
29,2,838,444
30,2,840,451
31,2,824,467
32,2,832,468
33,2,840,469
34,2,846,467
35,2,852,465
36,2,793,439
37,2,800,434
38,2,808,433
39,2,814,438
40,2,808,440
41,2,800,440
42,2,849,437
43,2,855,433
44,2,862,433
45,2,867,438
46,2,862,439
47,2,856,438
48,2,813,498
49,2,824,486
50,2,834,481
51,2,841,482
52,2,847,480
53,2,855,485
54,2,861,496
55,2,855,497
56,2,848,498
57,2,841,499
58,2,834,499
59,2,824,499
60,2,818,496
61,2,834,488
62,2,840,488
63,2,847,487
64,2,857,494
65,2,847,491
66,2,840,491
67,2,834,492
0,3,759,464
1,3,762,481
2,3,765,496
3,3,769,511
4,3,777,523
5,3,790,531
6,3,806,535
7,3,824,537
8,3,842,535
9,3,858,532
10,3,869,527
11,3,878,519
12,3,883,509
13,3,886,497
14,3,887,484
15,3,888,471
16,3,888,457
17,3,778,438
18,3,786,428
19,3,798,422
20,3,812,420
21,3,825,423
22,3,844,421
23,3,855,417
24,3,866,418
25,3,875,422
26,3,880,431
27,3,837,435
28,3,838,440
29,3,840,445
30,3,841,451
31,3,825,467
32,3,833,467
33,3,840,468
34,3,846,467
35,3,852,466
36,3,793,446
37,3,801,443
38,3,809,441
39,3,816,443
40,3,809,445
41,3,802,446
42,3,851,441
43,3,859,439
44,3,865,440
45,3,871,443
46,3,865,443
47,3,859,442
48,3,814,496
49,3,824,484
50,3,833,478
51,3,840,479
52,3,846,478
53,3,853,483
54,3,859,494
55,3,854,497
56,3,847,497
57,3,840,498
58,3,833,498
59,3,824,498
60,3,818,494
61,3,833,486
62,3,840,486
63,3,846,485
64,3,855,492
65,3,847,489
66,3,840,490
67,3,833,490
0,4,761,471
1,4,764,486
2,4,767,501
3,4,771,515
4,4,779,526
5,4,792,533
6,4,808,537
7,4,825,538
8,4,843,538
9,4,859,535
10,4,871,531
11,4,880,524
12,4,887,514
13,4,890,503
14,4,892,489
15,4,891,476
16,4,890,463
17,4,779,437
18,4,787,427
19,4,798,421
20,4,811,420
21,4,823,422
22,4,844,419
23,4,854,417
24,4,865,418
25,4,874,423
26,4,879,432
27,4,837,436
28,4,838,440
29,4,840,443
30,4,842,447
31,4,826,467
32,4,834,467
33,4,840,467
34,4,846,466
35,4,852,466
36,4,794,449
37,4,801,445
38,4,809,444
39,4,816,445
40,4,809,447
41,4,802,448
42,4,851,443
43,4,858,442
44,4,865,443
45,4,870,445
46,4,865,445
47,4,858,445
48,4,815,499
49,4,826,486
50,4,835,480
51,4,841,481
52,4,846,479
53,4,854,485
54,4,861,498
55,4,854,499
56,4,847,499
57,4,841,499
58,4,835,500
59,4,826,500
60,4,820,497
61,4,835,489
62,4,841,488
63,4,847,488
64,4,857,496
65,4,847,490
66,4,841,491
67,4,835,491
0,5,763,459
1,5,764,475
2,5,766,492
3,5,770,508
4,5,779,521
5,5,791,531
6,5,807,537
7,5,826,539
8,5,844,539
9,5,860,537
10,5,873,533
11,5,882,524
12,5,889,511
13,5,893,497
14,5,894,481
15,5,893,466
16,5,891,451
17,5,785,420
18,5,793,410
19,5,805,405
20,5,818,404
21,5,829,408
22,5,845,409
23,5,855,406
24,5,865,407
25,5,874,411
26,5,878,420
27,5,841,424
28,5,842,432
29,5,844,439
30,5,846,447
31,5,830,464
32,5,837,465
33,5,845,466
34,5,851,465
35,5,857,464
36,5,799,430
37,5,806,425
38,5,813,424
39,5,819,430
40,5,813,431
41,5,806,431
42,5,854,431
43,5,860,426
44,5,866,427
45,5,870,432
46,5,866,433
47,5,860,433
48,5,819,496
49,5,829,485
50,5,839,480
51,5,846,481
52,5,852,479
53,5,859,485
54,5,864,496
55,5,860,497
56,5,853,498
57,5,846,498
58,5,839,499
59,5,830,498
60,5,824,495
61,5,839,488
62,5,846,488
63,5,852,488
64,5,861,494
65,5,852,489
66,5,846,490
67,5,839,490
0,6,772,464
1,6,772,480
2,6,773,496
3,6,777,512
4,6,785,523
5,6,797,531
6,6,813,535
7,6,832,537
8,6,850,536
9,6,866,535
10,6,878,531
11,6,888,525
12,6,895,515
13,6,899,504
14,6,901,491
15,6,901,477
16,6,901,463
17,6,793,431
18,6,802,422
19,6,813,417
20,6,826,416
21,6,838,420
22,6,857,419
23,6,867,416
24,6,878,418
25,6,886,423
26,6,891,431
27,6,850,434
28,6,851,439
29,6,853,444
30,6,854,449
31,6,837,466
32,6,844,467
33,6,851,468
34,6,858,467
35,6,864,466
36,6,807,445
37,6,814,443
38,6,822,442
39,6,829,443
40,6,822,445
41,6,815,445
42,6,863,443
43,6,871,442
44,6,877,444
45,6,882,446
46,6,877,446
47,6,870,445
48,6,824,496
49,6,835,483
50,6,845,477
51,6,851,479
52,6,858,478
53,6,865,483
54,6,870,496
55,6,864,497
56,6,857,498
57,6,850,498
58,6,844,498
59,6,835,497
60,6,829,494
61,6,845,487
62,6,851,487
63,6,858,487
64,6,866,494
65,6,857,488
66,6,851,488
67,6,845,488
0,7,770,465
1,7,771,481
2,7,772,498
3,7,775,512
4,7,784,523
5,7,796,530
6,7,812,533
