,frame,x,y
0,1,760,463
1,1,762,478
2,1,765,493
3,1,769,507
4,1,776,519
5,1,787,527
6,1,802,531
7,1,819,533
8,1,837,533
9,1,853,530
10,1,866,526
11,1,877,519
12,1,885,509
13,1,889,497
14,1,890,483
15,1,890,469
16,1,889,455
17,1,775,430
18,1,782,420
19,1,793,413
20,1,805,412
21,1,817,415
22,1,839,413
23,1,850,410
24,1,862,410
25,1,871,415
26,1,877,425
27,1,831,429
28,1,832,433
29,1,833,438
30,1,834,443
31,1,820,462
32,1,827,462
33,1,834,462
34,1,841,461
35,1,847,461
36,1,789,442
37,1,796,439
38,1,803,437
39,1,811,438
40,1,804,440
41,1,797,441
42,1,848,436
43,1,855,435
44,1,861,435
45,1,868,438
46,1,861,438
47,1,855,437
48,1,809,493
49,1,819,481
50,1,829,474
51,1,835,475
52,1,842,474
53,1,849,479
54,1,856,492
55,1,849,493
56,1,842,494
57,1,835,494
58,1,828,495
59,1,819,494
60,1,814,491
61,1,829,484
62,1,835,483
63,1,842,483
64,1,852,490
65,1,841,484
66,1,835,485
67,1,829,485
0,2,756,463
1,2,759,478
2,2,762,493
3,2,766,508
4,2,774,519
5,2,785,527
6,2,800,532
7,2,817,533
8,2,835,532
9,2,852,529
10,2,864,524
11,2,875,517
12,2,883,507
13,2,888,495
14,2,889,482
15,2,888,468
16,2,887,454
17,2,773,431
18,2,780,420
19,2,791,414
20,2,804,412
21,2,816,416
22,2,837,414
23,2,847,410
24,2,859,411
25,2,868,415
26,2,874,425
27,2,829,430
28,2,830,435
29,2,831,439
30,2,832,444
31,2,818,462
32,2,825,462
33,2,832,463
34,2,839,462
35,2,845,461
36,2,786,442
37,2,793,438
38,2,800,437
39,2,809,439
40,2,801,440
41,2,794,441
42,2,845,436
43,2,852,434
44,2,859,435
45,2,865,437
46,2,859,437
47,2,852,437
48,2,806,493
49,2,817,480
50,2,826,474
51,2,833,475
52,2,839,473
53,2,847,479
54,2,854,491
55,2,847,493
56,2,840,494
57,2,833,494
58,2,826,495
59,2,817,494
60,2,811,491
61,2,826,483
62,2,833,483
63,2,839,483
64,2,849,489
65,2,839,484
66,2,833,485
67,2,826,485
0,3,751,465
1,3,754,479
2,3,756,494
3,3,761,509
4,3,769,520
5,3,781,528
6,3,797,532
7,3,815,534
8,3,833,532
9,3,849,529
10,3,861,523
11,3,870,514
12,3,875,503
13,3,878,491
14,3,878,478
15,3,878,465
16,3,877,452
17,3,769,432
18,3,777,422
19,3,788,416
20,3,801,414
21,3,813,418
22,3,833,416
23,3,843,412
24,3,854,411
25,3,863,415
26,3,868,424
27,3,826,430
28,3,827,434
29,3,829,439
30,3,831,444
31,3,816,462
32,3,823,462
33,3,830,463
34,3,836,461
35,3,842,461
36,3,783,443
37,3,790,439
38,3,797,437
39,3,805,439
40,3,798,440
41,3,791,441
42,3,841,436
43,3,848,434
44,3,855,434
45,3,860,437
46,3,855,437
47,3,848,437
48,3,804,493
49,3,814,480
50,3,824,474
51,3,831,475
52,3,837,473
53,3,845,479
54,3,851,491
55,3,844,493
56,3,837,494
57,3,830,494
58,3,824,494
59,3,814,494
60,3,808,491
61,3,824,483
62,3,831,483
63,3,837,483
64,3,847,489
65,3,837,485
66,3,830,485
67,3,824,485
0,4,750,465
1,4,752,480
2,4,755,496
3,4,759,510
4,4,767,522
5,4,777,531
6,4,792,536
7,4,810,538
8,4,829,537
9,4,846,534
10,4,859,530
11,4,870,521
12,4,878,510
13,4,883,497
14,4,884,481
15,4,883,466
16,4,882,451
17,4,765,433
18,4,772,423
19,4,783,416
20,4,796,415
21,4,807,418
22,4,828,416
23,4,839,411
24,4,851,411
25,4,861,416
26,4,867,425
27,4,821,431
28,4,822,436
29,4,824,441
30,4,825,447
31,4,810,466
32,4,818,467
33,4,825,467
34,4,833,465
35,4,839,464
36,4,778,443
37,4,785,437
38,4,793,436
39,4,802,440
40,4,794,442
41,4,786,443
42,4,838,436
43,4,845,433
44,4,852,433
45,4,858,437
46,4,853,438
47,4,846,438
48,4,801,497
49,4,811,484
50,4,821,478
51,4,827,479
52,4,834,477
53,4,843,482
54,4,850,494
55,4,843,496
56,4,835,497
57,4,828,498
58,4,821,498
59,4,811,498
60,4,805,495
61,4,821,487
62,4,827,486
63,4,834,486
64,4,846,492
65,4,834,488
66,4,827,489
