,frame,x,y
0,1,124,140
1,1,125,151
2,1,127,162
3,1,130,172
4,1,135,181
5,1,141,190
6,1,148,198
7,1,157,204
8,1,167,206
9,1,178,203
10,1,189,198
11,1,197,190
12,1,204,180
13,1,209,169
14,1,211,157
15,1,212,144
16,1,212,130
17,1,129,126
18,1,132,119
19,1,138,115
20,1,145,115
21,1,151,117
22,1,162,115
23,1,169,110
24,1,178,108
25,1,187,111
26,1,193,117
27,1,156,128
28,1,155,135
29,1,155,143
30,1,154,151
31,1,151,159
32,1,154,160
33,1,158,160
34,1,162,159
35,1,166,157
36,1,136,134
37,1,139,130
38,1,144,129
39,1,148,132
40,1,144,134
41,1,140,134
42,1,171,129
43,1,174,124
44,1,179,124
45,1,184,126
46,1,180,128
47,1,175,129
48,1,150,179
49,1,152,173
50,1,156,170
51,1,159,171
52,1,164,169
53,1,171,171
54,1,178,174
55,1,173,180
56,1,167,183
57,1,162,184
58,1,158,184
59,1,154,183
60,1,153,178
61,1,156,175
62,1,160,175
63,1,165,174
64,1,175,175
65,1,166,177
66,1,161,178
67,1,157,178
0,2,124,139
1,2,125,150
2,2,127,162
3,2,130,173
4,2,136,183
5,2,142,193
6,2,149,201
7,2,157,208
8,2,167,209
9,2,179,206
10,2,189,200
11,2,198,191
12,2,204,180
13,2,209,169
14,2,212,156
15,2,213,142
16,2,213,129
17,2,129,125
18,2,132,118
19,2,138,115
20,2,146,114
21,2,152,117
22,2,162,114
23,2,170,109
24,2,179,107
25,2,187,109
26,2,194,115
27,2,157,127
28,2,156,136
29,2,156,144
30,2,156,153
31,2,151,161
32,2,155,162
33,2,159,163
34,2,164,161
35,2,168,160
36,2,137,133
37,2,140,129
38,2,144,128
39,2,148,131
40,2,145,133
41,2,140,133
42,2,171,127
43,2,175,123
44,2,180,122
45,2,184,124
46,2,181,127
47,2,176,128
48,2,150,181
49,2,152,175
50,2,156,173
51,2,160,173
52,2,164,172
53,2,171,173
54,2,178,177
55,2,173,182
56,2,167,185
57,2,162,186
58,2,158,186
59,2,154,185
60,2,152,180
61,2,157,177
62,2,161,177
63,2,165,176
64,2,175,177
65,2,166,179
66,2,161,180
67,2,157,179
0,3,124,137
1,3,125,149
2,3,127,161
3,3,130,173
4,3,136,183
5,3,142,193
6,3,149,202
7,3,157,208
8,3,167,209
9,3,179,207
10,3,189,201
11,3,198,192
12,3,205,181
13,3,209,169
14,3,212,157
15,3,213,143
16,3,213,129
17,3,129,122
18,3,132,116
19,3,138,113
20,3,145,113
21,3,151,115
22,3,163,113
23,3,171,108
24,3,179,106
25,3,188,109
26,3,195,115
27,3,157,127
28,3,156,136
29,3,156,144
30,3,155,153
31,3,151,161
32,3,154,162
33,3,159,163
34,3,163,161
35,3,168,160
36,3,136,132
37,3,139,128
38,3,144,128
39,3,149,131
40,3,145,132
41,3,140,133
42,3,171,127
43,3,175,123
44,3,180,122
45,3,185,124
46,3,181,127
47,3,176,127
48,3,149,180
49,3,152,175
50,3,156,172
51,3,160,173
52,3,164,171
53,3,171,173
54,3,178,176
55,3,173,183
56,3,167,187
57,3,162,188
58,3,158,188
59,3,153,186
60,3,152,180
61,3,157,177
62,3,160,177
63,3,165,176
64,3,175,177
65,3,166,180
66,3,161,181
67,3,157,181
0,4,124,135
1,4,124,148
2,4,126,160
3,4,129,172
4,4,135,184
5,4,141,194
6,4,148,204
7,4,156,211
8,4,167,212
9,4,179,209
10,4,190,203
11,4,198,193
12,4,206,182
13,4,211,169
14,4,214,156
15,4,215,142
16,4,215,127
17,4,129,121
18,4,132,115
19,4,138,112
20,4,145,112
21,4,151,115
22,4,163,113
23,4,171,108
24,4,180,106
25,4,189,108
26,4,196,114
27,4,156,127
28,4,156,136
29,4,155,145
30,4,154,154
31,4,150,162
32,4,154,163
33,4,158,163
34,4,163,162
35,4,168,161
36,4,136,131
37,4,139,128
38,4,144,128
39,4,149,130
40,4,144,132
41,4,140,133
42,4,172,127
43,4,176,123
44,4,181,123
45,4,186,124
46,4,182,127
47,4,177,127
48,4,149,182
49,4,151,176
50,4,155,174
51,4,159,174
52,4,163,173
53,4,170,175
54,4,177,179
55,4,172,186
56,4,166,190
57,4,161,191
58,4,157,190
59,4,152,188
60,4,152,182
61,4,156,178
62,4,160,179
63,4,164,178
64,4,174,179
65,4,165,182
66,4,160,183
67,4,156,183
0,5,125,136
1,5,125,148
2,5,127,160
3,5,131,172
4,5,136,183
5,5,142,194
6,5,148,205
7,5,156,213
8,5,167,215
9,5,179,212
10,5,190,204
11,5,199,194
12,5,206,182
13,5,211,169
14,5,215,155
15,5,216,141
16,5,216,126
17,5,128,123
18,5,131,117
19,5,137,114
20,5,145,113
21,5,151,116
22,5,162,114
23,5,170,108
24,5,179,107
25,5,189,109
26,5,195,115
27,5,156,128
28,5,155,137
29,5,154,146
30,5,153,155
31,5,149,163
32,5,153,164
33,5,157,164
34,5,162,163
35,5,167,162
36,5,136,132
37,5,139,128
38,5,144,128
39,5,149,131
40,5,145,132
41,5,140,133
42,5,171,127
43,5,175,123
44,5,180,122
45,5,185,124
46,5,181,127
47,5,176,128
48,5,149,184
49,5,151,178
50,5,155,176
51,5,158,177
52,5,163,175
53,5,170,177
54,5,178,180
55,5,172,188
56,5,165,192
57,5,161,193
58,5,157,193
59,5,152,190
60,5,152,183
61,5,156,181
62,5,159,181
63,5,163,180
64,5,175,181
65,5,164,185
66,5,160,186
67,5,156,186
0,6,123,138
1,6,123,150
2,6,125,163
3,6,129,175
4,6,134,186
5,6,140,197
6,6,147,207
7,6,157,215
8,6,168,216
9,6,179,213
10,6,189,205
11,6,197,195
12,6,204,184
13,6,208,171
14,6,211,157
15,6,212,143
16,6,212,129
17,6,129,123
18,6,132,115
19,6,139,112
20,6,147,111
21,6,153,113
22,6,165,111
23,6,172,106
24,6,181,104
25,6,189,107
26,6,195,114
27,6,159,125
28,6,159,134
29,6,160,143
30,6,160,153
31,6,153,161
32,6,157,162
33,6,162,163
34,6,167,161
35,6,171,159
36,6,137,131
37,6,141,127
38,6,146,126
39,6,150,129
40,6,146,131
41,6,141,132
42,6,173,126
43,6,176,121
44,6,181,121
45,6,186,123
46,6,182,125
47,6,178,126
48,6,151,184
49,6,154,178
50,6,159,175
51,6,163,176
52,6,167,174
53,6,174,176
54,6,179,181
55,6,175,187
56,6,169,190
57,6,164,191
58,6,160,192
59,6,155,190
60,6,153,184
61,6,159,180
62,6,163,180
63,6,167,179
64,6,177,181
65,6,168,183
66,6,163,184
67,6,160,184
0,7,125,138
1,7,125,150
2,7,127,162
3,7,130,174
4,7,135,185
5,7,140,196
6,7,147,206
7,7,156,214
8,7,167,215
9,7,178,212
10,7,188,205
11,7,197,195
12,7,203,184
13,7,208,171
14,7,211,158
15,7,212,144
16,7,211,130
17,7,130,124
18,7,133,116
19,7,139,112
20,7,147,112
21,7,153,114
22,7,164,112
23,7,171,107
24,7,180,105
25,7,188,108
26,7,193,115
27,7,158,127
28,7,158,135
29,7,158,144
30,7,158,154
31,7,152,162
32,7,156,162
33,7,161,163
34,7,165,161
35,7,169,160
36,7,138,133
37,7,141,130
38,7,145,129
39,7,150,131
40,7,146,133
41,7,142,134
42,7,172,128
43,7,176,124
44,7,180,124
45,7,184,125
46,7,181,127
47,7,176,128
48,7,150,183
49,7,153,177
50,7,157,175
51,7,161,175
52,7,165,174
53,7,172,176
54,7,178,180
55,7,173,187
56,7,167,190
57,7,163,191
58,7,158,191
59,7,153,189
60,7,152,183
61,7,158,180
62,7,162,179
63,7,166,179
64,7,175,180
65,7,166,184
66,7,162,185
67,7,158,184
0,8,125,139
1,8,125,151
2,8,127,163
3,8,130,174
4,8,134,186
5,8,140,196
6,8,147,206
7,8,156,213
8,8,167,215
9,8,178,212
10,8,187,205
11,8,196,196
12,8,202,184
13,8,206,172
14,8,209,158
