,frame,x,y
0,1,658,468
1,1,657,490
2,1,658,512
3,1,662,533
4,1,672,550
5,1,689,562
6,1,709,569
7,1,730,575
8,1,752,578
9,1,772,579
10,1,788,573
11,1,804,563
12,1,815,548
13,1,822,531
14,1,824,513
15,1,824,494
16,1,821,476
17,1,688,431
18,1,698,420
19,1,714,416
20,1,730,418
21,1,744,426
22,1,759,429
23,1,772,425
24,1,785,425
25,1,797,430
26,1,805,440
27,1,756,444
28,1,758,452
29,1,760,458
30,1,763,465
31,1,740,485
32,1,750,487
33,1,759,489
34,1,767,489
35,1,774,488
36,1,706,451
37,1,716,449
38,1,724,450
39,1,733,453
40,1,724,453
41,1,716,452
42,1,771,455
43,1,780,456
44,1,788,458
45,1,794,461
46,1,786,460
47,1,779,459
48,1,723,518
49,1,739,508
50,1,752,504
51,1,758,506
52,1,766,506
53,1,775,514
54,1,784,527
55,1,774,530
56,1,764,530
57,1,756,529
58,1,749,527
59,1,738,525
60,1,730,518
61,1,751,513
62,1,758,513
63,1,766,515
64,1,779,525
65,1,765,521
66,1,757,520
67,1,750,519
0,2,630,443
1,2,633,469
2,2,636,495
3,2,642,521
4,2,656,542
5,2,676,557
6,2,700,571
7,2,724,578
8,2,747,579
9,2,764,575
10,2,775,565
11,2,782,546
12,2,787,526
13,2,792,505
14,2,795,485
15,2,795,464
16,2,793,445
17,2,678,425
18,2,691,411
19,2,710,406
20,2,730,409
21,2,746,417
22,2,767,416
23,2,775,409
24,2,785,407
25,2,793,410
26,2,796,420
27,2,756,432
28,2,760,445
29,2,764,457
30,2,769,470
31,2,741,484
32,2,751,487
33,2,761,489
34,2,769,488
35,2,776,485
36,2,699,437
37,2,708,431
38,2,717,431
39,2,725,438
40,2,717,440
41,2,708,439
42,2,765,437
43,2,772,431
44,2,781,429
45,2,786,436
46,2,781,438
47,2,773,438
48,2,721,521
49,2,736,511
50,2,750,507
51,2,759,510
52,2,765,508
53,2,772,514
54,2,774,525
55,2,769,530
56,2,762,532
57,2,755,531
58,2,746,530
59,2,734,527
60,2,727,520
61,2,749,516
62,2,757,516
63,2,764,517
64,2,770,523
65,2,762,521
66,2,756,521
67,2,748,521
0,3,628,466
1,3,633,488
2,3,638,510
3,3,646,532
4,3,660,550
5,3,681,563
6,3,705,571
7,3,729,575
8,3,751,574
9,3,767,569
10,3,776,561
