,frame,x,y
0,1,751,447
1,1,755,464
2,1,758,480
3,1,764,495
4,1,774,508
5,1,789,516
6,1,809,519
7,1,828,522
8,1,846,521
9,1,860,519
10,1,872,514
11,1,881,506
12,1,886,494
13,1,887,480
14,1,886,466
15,1,884,453
16,1,882,440
17,1,779,422
18,1,788,412
19,1,801,406
20,1,815,405
21,1,828,409
22,1,842,411
23,1,852,407
24,1,862,407
25,1,871,411
26,1,875,421
27,1,838,423
28,1,841,430
29,1,844,437
30,1,847,444
31,1,830,458
32,1,838,459
33,1,844,459
34,1,849,458
35,1,854,457
36,1,796,428
37,1,804,426
38,1,811,425
39,1,817,428
40,1,811,428
41,1,804,428
42,1,849,429
43,1,856,426
44,1,861,427
45,1,866,430
46,1,861,429
47,1,855,429
48,1,821,483
49,1,832,474
50,1,840,470
51,1,846,471
52,1,851,469
53,1,857,474
54,1,862,482
55,1,858,485
56,1,852,486
57,1,847,486
58,1,841,486
59,1,832,484
60,1,826,481
61,1,840,475
62,1,846,476
63,1,851,476
64,1,859,481
65,1,851,478
66,1,846,478
67,1,841,478
0,2,751,453
1,2,754,470
2,2,757,486
3,2,763,502
4,2,773,515
5,2,788,523
6,2,808,527
7,2,826,529
8,2,844,530
9,2,859,528
10,2,871,522
11,2,880,513
12,2,886,501
13,2,887,487
14,2,887,474
15,2,886,460
16,2,883,446
17,2,779,427
18,2,789,418
19,2,802,413
20,2,815,413
21,2,828,416
22,2,844,417
23,2,853,413
24,2,863,414
25,2,871,417
26,2,876,426
27,2,839,431
28,2,841,438
29,2,844,445
30,2,847,452
31,2,830,466
32,2,838,467
33,2,845,468
34,2,850,467
35,2,855,466
36,2,796,435
37,2,804,433
38,2,811,432
39,2,817,435
40,2,811,435
41,2,804,436
42,2,850,435
43,2,857,433
44,2,862,434
45,2,867,437
46,2,862,437
47,2,856,436
48,2,822,490
49,2,832,482
50,2,841,478
51,2,846,479
52,2,851,478
53,2,857,483
54,2,862,491
55,2,858,494
56,2,852,494
57,2,847,494
58,2,841,494
59,2,832,493
60,2,826,489
61,2,840,484
62,2,846,485
63,2,851,485
64,2,859,490
65,2,852,486
66,2,846,486
67,2,841,486
0,3,752,447
1,3,755,464
2,3,758,480
3,3,763,496
4,3,772,509
5,3,787,518
6,3,806,522
7,3,824,525
8,3,842,526
9,3,857,524
10,3,870,518
11,3,880,510
12,3,885,498
13,3,887,484
14,3,886,469
15,3,885,456
16,3,883,442
17,3,780,423
18,3,790,413
19,3,802,408
20,3,816,407
21,3,828,411
22,3,842,412
23,3,852,409
24,3,862,409
25,3,871,413
26,3,876,422
27,3,838,426
28,3,840,433
29,3,843,440
30,3,846,448
31,3,830,461
32,3,837,462
33,3,843,463
34,3,849,462
35,3,853,461
36,3,796,432
37,3,804,430
38,3,811,429
39,3,817,431
40,3,811,432
41,3,805,432
42,3,850,432
43,3,857,430
44,3,862,431
45,3,867,434
46,3,862,433
47,3,856,432
48,3,821,486
49,3,831,477
50,3,840,473
51,3,845,475
52,3,850,474
53,3,857,478
54,3,861,486
55,3,857,489
56,3,851,489
57,3,845,490
58,3,840,489
59,3,831,488
60,3,825,484
61,3,839,480
62,3,845,480
63,3,850,480
64,3,858,485
65,3,850,481
66,3,845,481
67,3,840,481
0,4,748,451
1,4,751,468
2,4,753,484
3,4,759,499
4,4,769,511
5,4,784,519
6,4,803,522
7,4,822,525
8,4,840,526
9,4,855,524
10,4,867,519
11,4,878,511
12,4,884,500
13,4,886,485
14,4,886,471
15,4,885,456
16,4,883,442
17,4,777,423
18,4,786,413
19,4,799,409
20,4,812,409
21,4,824,412
22,4,839,413
23,4,849,408
24,4,859,408
25,4,868,412
26,4,874,420
27,4,835,425
28,4,837,432
29,4,840,439
30,4,842,447
31,4,827,461
32,4,834,462
33,4,841,463
34,4,846,462
35,4,850,461
36,4,792,432
37,4,800,430
38,4,807,429
39,4,813,430
40,4,807,431
41,4,801,432
42,4,847,430
43,4,854,429
44,4,860,430
45,4,865,432
46,4,860,432
47,4,854,431
48,4,819,486
49,4,828,477
50,4,836,473
51,4,841,474
52,4,847,473
53,4,854,478
54,4,859,486
55,4,854,489
56,4,847,490
57,4,842,490
58,4,836,490
59,4,828,489
60,4,822,484
61,4,836,480
62,4,841,480
63,4,846,480
64,4,856,485
65,4,847,481
66,4,842,481
67,4,837,481
0,5,744,452
1,5,747,469
2,5,749,485
3,5,754,500
4,5,764,513
5,5,779,522
6,5,798,525
7,5,817,528
8,5,835,528
9,5,850,526
10,5,863,521
11,5,874,513
12,5,880,501
13,5,882,487
14,5,882,472
15,5,882,457
16,5,879,443
17,5,771,424
18,5,780,415
19,5,792,410
20,5,806,410
21,5,818,413
22,5,834,413
23,5,844,409
24,5,854,409
25,5,864,413
26,5,870,421
27,5,829,426
28,5,831,434
29,5,833,441
30,5,836,448
31,5,820,462
32,5,827,464
33,5,834,465
34,5,840,464
35,5,845,463
36,5,786,432
37,5,794,430
38,5,801,429
39,5,808,431
40,5,802,432
41,5,794,433
42,5,842,432
43,5,849,429
44,5,855,429
45,5,861,432
46,5,855,433
47,5,849,432
48,5,812,488
49,5,821,479
50,5,830,475
51,5,836,476
52,5,841,475
53,5,848,479
54,5,853,487
55,5,848,490
56,5,842,491
57,5,836,492
58,5,830,492
59,5,822,491
60,5,816,486
61,5,830,481
62,5,835,482
63,5,841,482
64,5,850,486
65,5,841,482
66,5,836,483
67,5,830,483
0,6,739,458
1,6,742,474
2,6,744,489
3,6,750,504
4,6,759,516
5,6,774,525
6,6,793,529
7,6,812,531
8,6,831,531
9,6,847,528
10,6,860,523
11,6,871,515
12,6,877,503
13,6,879,489
14,6,878,474
15,6,878,460
16,6,876,446
17,6,765,427
18,6,774,418
19,6,786,413
20,6,799,412
21,6,811,415
22,6,828,415
23,6,838,410
24,6,849,410
25,6,858,414
26,6,864,422
27,6,822,428
28,6,824,435
29,6,827,443
30,6,830,450
31,6,815,465
32,6,822,466
33,6,828,467
34,6,834,465
35,6,839,464
36,6,780,436
37,6,787,432
38,6,794,431
39,6,801,434
40,6,795,435
41,6,788,436
42,6,836,433
43,6,843,430
44,6,850,430
45,6,855,434
46,6,850,434
47,6,843,434
48,6,807,491
49,6,817,482
50,6,825,477
51,6,830,478
52,6,835,477
53,6,842,481
54,6,848,489
55,6,843,492
56,6,837,493
57,6,831,493
58,6,826,494
59,6,817,493
60,6,811,489
61,6,825,484
62,6,830,484
63,6,835,484
64,6,845,488
65,6,836,484
66,6,830,485
67,6,825,485
0,7,732,462
1,7,736,478
2,7,739,493
3,7,745,507
4,7,755,519
5,7,770,526
6,7,788,528
7,7,806,530
8,7,824,529
9,7,840,526
10,7,853,522
11,7,865,515
12,7,873,504
13,7,875,490
14,7,874,474
15,7,873,460
16,7,870,444
17,7,752,430
18,7,761,419
19,7,774,412
20,7,788,410
21,7,802,413
22,7,818,413
23,7,828,408
24,7,840,407
25,7,851,411
26,7,858,420
27,7,813,426
28,7,815,434
29,7,818,441
30,7,820,448
31,7,806,464
32,7,813,465
33,7,821,465
34,7,826,464
35,7,832,463
36,7,770,437
37,7,777,432
38,7,785,431
39,7,792,434
40,7,786,434
41,7,778,435
42,7,829,431
43,7,835,428
44,7,842,428
45,7,849,431
46,7,843,431
47,7,836,431
48,7,800,491
49,7,809,481
50,7,817,476
51,7,822,477
52,7,827,475
53,7,835,479
54,7,843,488
55,7,836,490
56,7,829,491
57,7,824,492
58,7,818,492
59,7,810,492
60,7,804,489
61,7,817,482
62,7,822,482
63,7,828,482
64,7,839,486
65,7,828,483
66,7,823,483
67,7,817,483
0,8,735,457
1,8,739,473
2,8,743,489
3,8,749,504
4,8,758,516
5,8,771,524
6,8,789,527
7,8,807,528
8,8,825,527
9,8,840,524
10,8,853,519
11,8,865,511
12,8,872,499
13,8,874,485
14,8,874,469
15,8,873,454
16,8,871,440
17,8,754,428
18,8,763,418
19,8,775,412
20,8,789,410
21,8,801,413
22,8,818,412
23,8,828,407
24,8,839,406
25,8,850,410
26,8,857,418
27,8,813,425
28,8,815,432
29,8,818,440
30,8,820,447
31,8,806,462
32,8,813,463
33,8,820,463
34,8,825,461
35,8,830,460
36,8,771,435
37,8,778,431
38,8,785,430
39,8,792,432
40,8,786,433
41,8,779,434
42,8,828,430
43,8,834,426
44,8,840,426
45,8,846,429
46,8,841,429
47,8,835,429
48,8,799,489
49,8,807,479
50,8,815,474
51,8,821,475
52,8,827,473
53,8,834,477
54,8,841,485
55,8,836,488
56,8,829,490
57,8,823,491
58,8,817,491
59,8,809,491
60,8,803,487
61,8,816,480
62,8,821,480
63,8,827,480
64,8,838,484
65,8,828,482
66,8,822,483
67,8,816,483
0,9,735,460
1,9,739,476
2,9,743,491
3,9,748,506
4,9,757,519
5,9,770,527
6,9,787,530
7,9,805,532
8,9,823,532
9,9,839,529
10,9,853,524
11,9,865,516
12,9,872,504
13,9,874,490
14,9,874,475
15,9,872,460
16,9,870,445
17,9,754,433
18,9,762,422
19,9,774,416
20,9,788,413
21,9,801,416
22,9,818,415
23,9,828,410
24,9,840,410
25,9,851,415
26,9,858,424
27,9,812,429
28,9,814,436
29,9,816,443
30,9,819,451
31,9,805,466
32,9,812,467
33,9,819,467
34,9,825,465
35,9,830,464
36,9,771,439
37,9,778,435
38,9,785,434
39,9,792,436
40,9,786,437
41,9,779,438
42,9,828,434
43,9,835,431
44,9,841,431
45,9,848,434
46,9,841,434
47,9,835,434
48,9,799,492
49,9,807,483
50,9,815,478
51,9,821,479
52,9,826,477
53,9,834,481
54,9,842,489
55,9,835,492
56,9,828,493
57,9,823,494
58,9,817,494
