,frame,x,y
0,1,218,145
1,1,216,156
2,1,215,168
3,1,215,180
4,1,217,192
5,1,220,203
6,1,224,213
7,1,231,221
8,1,241,225
9,1,253,225
10,1,266,221
11,1,279,214
12,1,290,205
13,1,298,194
14,1,304,181
15,1,307,167
16,1,310,153
17,1,222,130
18,1,226,125
19,1,231,122
20,1,237,122
21,1,243,124
22,1,257,124
23,1,265,122
24,1,274,123
25,1,282,127
26,1,288,134
27,1,248,136
28,1,247,142
29,1,245,148
30,1,243,155
31,1,238,165
32,1,241,167
33,1,244,168
34,1,248,168
35,1,253,167
36,1,228,139
37,1,231,135
38,1,236,135
39,1,241,139
40,1,236,139
41,1,231,139
42,1,262,140
43,1,267,137
44,1,273,138
45,1,278,142
46,1,272,142
47,1,267,141
48,1,232,189
49,1,235,181
50,1,239,178
51,1,242,179
52,1,246,179
53,1,252,184
54,1,259,193
55,1,251,197
56,1,244,198
57,1,241,198
58,1,237,197
59,1,233,194
60,1,235,188
61,1,239,183
62,1,242,184
63,1,245,184
64,1,255,192
65,1,245,192
66,1,241,191
67,1,238,190
0,2,221,143
1,2,218,154
2,2,217,166
3,2,217,179
4,2,218,191
5,2,221,202
6,2,226,212
7,2,233,218
8,2,243,221
9,2,256,221
10,2,269,217
11,2,282,211
12,2,292,203
13,2,300,192
14,2,305,179
15,2,307,165
16,2,309,152
17,2,225,122
18,2,228,115
19,2,234,111
20,2,240,111
21,2,246,116
22,2,259,115
23,2,267,113
24,2,277,114
25,2,284,120
26,2,289,129
27,2,251,130
28,2,250,137
29,2,248,144
30,2,246,151
31,2,241,162
32,2,243,163
33,2,246,164
34,2,251,164
35,2,255,164
36,2,230,134
37,2,234,131
38,2,238,131
39,2,243,134
40,2,238,135
41,2,233,135
42,2,265,136
43,2,269,134
44,2,274,135
45,2,278,138
46,2,273,138
47,2,269,137
48,2,234,186
49,2,237,178
50,2,242,175
51,2,246,176
52,2,250,176
53,2,256,180
54,2,262,189
55,2,255,193
56,2,249,194
57,2,244,194
58,2,240,193
59,2,236,191
60,2,237,185
61,2,241,181
62,2,245,182
63,2,249,182
64,2,259,188
65,2,249,187
66,2,245,187
67,2,241,186
0,3,221,144
1,3,218,155
2,3,217,167
3,3,218,178
4,3,219,190
5,3,221,202
6,3,226,212
7,3,233,219
8,3,243,222
9,3,255,223
10,3,269,219
11,3,281,213
12,3,292,205
13,3,299,194
14,3,305,181
15,3,307,168
16,3,309,154
17,3,226,121
18,3,229,115
19,3,235,112
20,3,241,112
21,3,246,116
22,3,259,115
23,3,268,113
24,3,277,114
25,3,285,120
26,3,289,129
27,3,252,130
28,3,250,137
29,3,248,144
30,3,246,150
31,3,241,162
32,3,244,163
33,3,247,164
34,3,251,164
35,3,255,164
