,frame,x,y
0,1,175,138
1,1,172,148
2,1,172,158
3,1,173,168
4,1,174,179
5,1,176,189
6,1,179,198
7,1,186,203
8,1,195,204
9,1,206,204
10,1,218,201
11,1,230,197
12,1,241,191
13,1,248,182
14,1,252,170
15,1,254,158
16,1,256,145
17,1,180,119
18,1,181,113
19,1,185,108
20,1,191,106
21,1,196,108
22,1,204,107
23,1,211,104
24,1,220,105
25,1,227,110
26,1,231,118
27,1,199,122
28,1,197,127
29,1,195,131
30,1,193,136
31,1,190,149
32,1,193,150
33,1,195,150
34,1,199,150
35,1,204,149
36,1,184,129
37,1,186,126
38,1,190,125
39,1,194,127
40,1,190,128
41,1,186,128
42,1,210,126
43,1,214,123
44,1,218,124
45,1,223,127
46,1,218,126
47,1,214,126
48,1,186,172
49,1,186,165
50,1,190,161
51,1,194,161
52,1,197,160
53,1,202,164
54,1,208,172
55,1,202,172
56,1,197,173
57,1,194,173
58,1,190,174
59,1,187,174
60,1,188,171
61,1,191,167
62,1,194,167
63,1,197,167
64,1,206,171
65,1,197,167
66,1,194,168
67,1,191,168
0,2,176,134
1,2,173,144
2,2,172,154
3,2,172,165
4,2,173,175
5,2,176,185
6,2,180,193
7,2,186,198
8,2,195,200
9,2,205,200
10,2,217,197
11,2,228,192
12,2,239,184
13,2,246,174
14,2,251,162
15,2,253,149
16,2,254,137
17,2,180,119
18,2,181,113
19,2,185,109
20,2,190,108
21,2,195,110
22,2,205,109
23,2,212,106
24,2,219,106
25,2,226,110
26,2,231,117
27,2,199,123
28,2,197,127
29,2,195,132
30,2,193,137
31,2,190,148
32,2,193,149
33,2,195,149
34,2,199,149
35,2,203,148
36,2,184,128
37,2,186,125
38,2,190,125
39,2,193,127
40,2,190,127
41,2,186,128
42,2,211,125
43,2,214,123
44,2,218,123
45,2,223,126
46,2,218,126
47,2,214,126
48,2,186,171
49,2,186,163
50,2,190,160
51,2,193,161
52,2,197,160
53,2,202,163
54,2,208,172
55,2,202,173
56,2,197,173
57,2,193,174
58,2,190,174
59,2,187,173
60,2,188,170
61,2,190,166
62,2,193,165
63,2,197,166
64,2,205,171
65,2,197,168
66,2,193,168
67,2,190,168
0,3,176,135
1,3,173,145
2,3,172,156
3,3,173,166
4,3,174,177
5,3,176,187
6,3,181,195
7,3,187,199
8,3,196,201
9,3,207,200
10,3,219,197
11,3,230,192
12,3,241,185
13,3,248,174
14,3,251,162
15,3,253,149
16,3,254,137
17,3,180,119
18,3,181,113
19,3,185,108
20,3,191,107
21,3,196,109
22,3,204,108
23,3,211,105
24,3,219,106
25,3,226,110
26,3,231,117
27,3,199,122
28,3,197,127
29,3,195,132
30,3,193,137
31,3,190,148
32,3,193,149
33,3,195,150
34,3,199,149
35,3,203,149
36,3,184,128
37,3,186,125
38,3,190,125
39,3,194,127
40,3,190,127
41,3,186,128
42,3,211,126
43,3,214,123
44,3,218,124
45,3,223,126
46,3,218,126
47,3,214,126
48,3,186,172
49,3,187,164
50,3,190,160
51,3,193,161
52,3,197,160
53,3,202,164
54,3,208,172
55,3,202,172
56,3,197,173
57,3,193,173
58,3,190,173
59,3,187,173
60,3,188,170
61,3,190,166
62,3,194,166
63,3,197,166
64,3,205,171
65,3,197,168
66,3,193,168
67,3,190,168
0,4,175,136
1,4,173,146
2,4,172,156
3,4,172,167
4,4,173,177
5,4,175,188
6,4,179,197
7,4,185,203
8,4,194,205
9,4,205,204
10,4,217,201
11,4,229,197
12,4,240,190
13,4,248,181
14,4,252,169
15,4,255,157
16,4,256,144
17,4,180,118
18,4,181,111
19,4,185,107
20,4,191,106
21,4,196,108
22,4,204,107
23,4,211,104
24,4,220,105
25,4,227,110
26,4,231,117
27,4,199,122
28,4,197,127
29,4,195,132
30,4,193,137
31,4,190,149
32,4,193,150
33,4,195,151
34,4,199,150
35,4,203,149
36,4,184,128
37,4,186,125
38,4,190,125
39,4,194,127
40,4,190,128
41,4,186,128
42,4,211,126
43,4,214,123
44,4,219,124
45,4,223,126
46,4,218,127
47,4,214,126
48,4,185,172
49,4,186,165
50,4,190,161
51,4,193,162
52,4,197,161
53,4,202,164
54,4,208,172
55,4,201,173
56,4,197,173
57,4,193,174
58,4,189,174
59,4,186,174
60,4,187,171
61,4,190,167
62,4,194,167
63,4,197,167
64,4,205,171
65,4,197,168
66,4,193,168
67,4,190,168
0,5,175,137
1,5,173,147
2,5,172,157
3,5,173,168
4,5,174,178
5,5,175,189
6,5,179,197
7,5,185,202
8,5,195,204
9,5,206,203
10,5,218,201
11,5,230,196
12,5,240,190
13,5,248,181
14,5,252,169
15,5,254,156
16,5,255,144
17,5,180,118
18,5,181,111
19,5,185,107
20,5,191,106
21,5,196,108
22,5,204,107
23,5,211,104
24,5,219,105
25,5,226,109
26,5,231,117
27,5,199,122
28,5,197,127
29,5,195,132
30,5,193,137
31,5,190,149
32,5,193,150
33,5,195,151
34,5,199,150
35,5,203,149
36,5,184,128
37,5,186,125
38,5,189,125
39,5,193,127
40,5,189,127
41,5,186,128
42,5,211,125
43,5,214,123
44,5,218,124
45,5,222,126
46,5,217,126
47,5,214,126
48,5,185,172
49,5,186,165
50,5,190,161
51,5,193,161
52,5,197,160
53,5,202,164
54,5,208,171
55,5,202,172
56,5,197,172
57,5,193,173
58,5,190,173
59,5,186,174
60,5,187,171
61,5,190,167
62,5,194,167
63,5,197,166
64,5,205,170
65,5,197,167
66,5,193,167
67,5,190,168
0,6,175,136
1,6,173,146
2,6,172,156
3,6,172,166
4,6,174,177
5,6,176,186
6,6,180,193
7,6,186,198
8,6,195,200
9,6,205,199
10,6,217,196
11,6,229,192
12,6,239,186
13,6,247,176
14,6,251,164
15,6,253,151
16,6,254,139
17,6,179,121
18,6,180,114
19,6,184,109
20,6,190,108
21,6,196,110
22,6,204,108
23,6,211,106
24,6,220,106
25,6,227,111
26,6,231,118
27,6,198,123
28,6,197,128
29,6,195,132
30,6,193,137
31,6,189,149
32,6,192,150
33,6,195,150
34,6,199,150
35,6,203,149
36,6,183,129
37,6,185,126
38,6,189,126
39,6,193,128
40,6,189,129
41,6,186,129
42,6,210,126
43,6,214,123
44,6,218,124
45,6,223,127
46,6,218,127
47,6,214,127
48,6,186,172
49,6,186,165
50,6,190,161
51,6,193,162
52,6,196,161
53,6,202,164
54,6,208,172
55,6,201,173
56,6,197,173
57,6,193,174
58,6,190,174
59,6,187,174
60,6,188,171
61,6,190,167
62,6,193,167
63,6,197,167
64,6,205,171
65,6,196,168
66,6,193,168
67,6,190,168
0,7,176,135
1,7,173,144
2,7,172,155
3,7,173,165
4,7,174,176
5,7,176,186
6,7,180,194
7,7,186,199
8,7,196,201
9,7,207,200
10,7,219,197
11,7,231,192
12,7,241,184
13,7,248,174
14,7,252,162
15,7,254,150
16,7,255,138
17,7,180,118
18,7,181,112
19,7,185,107
20,7,191,105
21,7,196,107
22,7,205,106
23,7,212,103
24,7,220,104
25,7,227,109
26,7,232,116
27,7,199,121
28,7,197,125
29,7,195,130
30,7,193,135
31,7,190,147
32,7,193,148
33,7,196,148
34,7,200,148
35,7,204,147
36,7,184,127
37,7,186,124
38,7,190,123
39,7,194,125
40,7,190,126
41,7,187,126
42,7,211,124
43,7,215,121
44,7,219,122
45,7,223,124
46,7,218,124
47,7,214,124
48,7,186,170
49,7,187,162
50,7,190,158
51,7,194,160
52,7,197,159
53,7,203,162
54,7,209,170
55,7,202,171
56,7,197,171
57,7,193,172
58,7,190,172
59,7,187,172
60,7,188,169
61,7,191,165
62,7,194,165
63,7,197,165
64,7,206,169
65,7,197,166
66,7,194,166
67,7,190,166
0,8,175,134
1,8,173,144
2,8,172,154
3,8,173,164
4,8,174,175
5,8,176,185
6,8,180,194
7,8,186,199
8,8,196,201
9,8,207,200
10,8,219,198
11,8,232,194
12,8,242,187
13,8,250,178
14,8,254,166
15,8,256,154
16,8,258,142
17,8,181,114
18,8,182,108
19,8,186,104
20,8,192,103
21,8,197,105
22,8,205,104
23,8,212,101
24,8,220,102
25,8,227,106
26,8,232,114
27,8,200,119
28,8,198,123
29,8,196,128
30,8,194,133
31,8,191,146
32,8,193,146
33,8,196,147
34,8,200,146
35,8,204,146
36,8,185,125
37,8,187,122
38,8,190,121
39,8,194,123
40,8,190,124
41,8,187,124
42,8,211,122
43,8,215,120
44,8,219,120
45,8,224,123
46,8,219,123
47,8,215,123
48,8,186,169
49,8,187,161
50,8,191,157
51,8,194,158
52,8,198,157
53,8,203,160
54,8,209,169
55,8,202,169
56,8,198,169
57,8,194,170
58,8,190,170
59,8,187,170
60,8,188,168
61,8,191,163
62,8,194,163
63,8,198,163
64,8,206,167
65,8,198,164
66,8,194,164
67,8,191,164
