,frame,x,y
0,1,718,265
1,1,719,284
2,1,722,303
3,1,726,321
4,1,735,335
5,1,749,345
6,1,768,350
7,1,790,352
8,1,813,351
9,1,834,347
10,1,851,340
11,1,864,329
12,1,873,315
13,1,876,299
14,1,875,282
15,1,874,267
16,1,872,253
17,1,736,228
18,1,744,217
19,1,756,210
20,1,771,208
21,1,785,213
22,1,813,213
23,1,826,210
24,1,838,210
25,1,848,213
26,1,856,222
27,1,802,229
28,1,803,235
29,1,804,240
30,1,806,246
31,1,789,266
32,1,798,267
33,1,807,267
34,1,814,266
35,1,821,265
36,1,753,241
37,1,761,234
38,1,770,233
39,1,778,237
40,1,771,239
41,1,762,241
42,1,821,236
43,1,830,231
44,1,838,232
45,1,845,237
46,1,838,237
47,1,830,237
48,1,778,302
49,1,790,287
50,1,801,280
51,1,809,281
52,1,817,279
53,1,828,285
54,1,837,297
55,1,829,302
56,1,819,304
57,1,810,305
58,1,802,306
59,1,790,306
60,1,784,300
61,1,802,292
62,1,809,291
63,1,818,291
64,1,831,296
65,1,818,293
66,1,809,294
67,1,802,294
0,2,714,258
1,2,717,278
2,2,721,298
3,2,726,316
4,2,736,331
5,2,750,341
6,2,768,348
7,2,788,350
8,2,808,349
9,2,824,344
10,2,836,335
11,2,844,322
12,2,849,308
13,2,852,292
14,2,853,275
15,2,854,259
16,2,853,243
17,2,733,228
18,2,743,217
19,2,757,211
20,2,772,211
21,2,787,215
22,2,810,215
23,2,821,210
24,2,832,209
25,2,843,211
26,2,850,220
27,2,800,227
28,2,801,233
29,2,803,240
30,2,805,246
31,2,787,265
32,2,796,266
33,2,805,267
34,2,812,265
35,2,819,263
36,2,749,239
37,2,757,232
38,2,767,231
39,2,776,235
40,2,768,238
41,2,758,240
42,2,816,233
43,2,825,228
44,2,834,228
45,2,841,233
46,2,834,235
47,2,826,234
48,2,776,302
49,2,787,287
50,2,798,279
51,2,806,281
52,2,813,279
53,2,823,285
54,2,830,298
55,2,824,306
56,2,815,311
57,2,806,312
58,2,798,312
59,2,787,310
60,2,781,301
61,2,798,290
62,2,806,289
63,2,814,288
64,2,825,297
65,2,814,299
66,2,806,300
67,2,798,301
0,3,715,264
1,3,718,284
2,3,721,303
3,3,726,322
4,3,735,337
5,3,749,348
6,3,767,355
7,3,788,357
8,3,808,356
9,3,825,351
10,3,838,343
11,3,847,330
12,3,853,316
13,3,857,300
14,3,858,284
15,3,859,269
16,3,858,253
17,3,734,229
18,3,743,218
19,3,756,212
20,3,772,211
21,3,786,214
22,3,810,214
23,3,822,210
24,3,834,210
25,3,844,213
26,3,851,222
27,3,800,228
28,3,802,235
29,3,803,242
30,3,805,249
31,3,788,268
32,3,796,269
33,3,805,270
34,3,812,268
35,3,819,266
36,3,750,241
37,3,758,235
38,3,767,234
39,3,776,237
40,3,768,239
41,3,759,241
42,3,817,235
43,3,825,231
44,3,834,232
45,3,841,236
46,3,834,236
47,3,826,236
48,3,777,307
49,3,787,291
50,3,799,283
51,3,807,284
52,3,815,282
53,3,825,288
54,3,832,302
55,3,826,311
56,3,817,316
57,3,808,317
58,3,799,317
59,3,788,314
60,3,782,305
61,3,800,293
62,3,808,292
63,3,816,292
64,3,827,301
65,3,816,303
66,3,807,304
67,3,799,304
0,4,714,266
1,4,717,285
2,4,719,304
3,4,723,322
4,4,733,336
5,4,747,347
6,4,766,353
7,4,788,354
8,4,811,352
9,4,831,348
10,4,846,340
11,4,857,329
12,4,865,315
13,4,868,298
14,4,868,282
15,4,867,267
16,4,866,252
17,4,733,228
18,4,742,218
19,4,754,211
20,4,769,210
21,4,783,215
22,4,811,213
23,4,823,208
24,4,835,207
25,4,845,211
26,4,852,220
27,4,799,230
28,4,800,236
29,4,802,241
30,4,803,247
31,4,787,268
32,4,796,268
33,4,804,269
34,4,812,267
35,4,818,266
36,4,750,244
37,4,758,241
38,4,766,239
39,4,775,240
40,4,768,242
41,4,759,243
42,4,817,236
43,4,825,235
44,4,833,236
45,4,840,239
46,4,833,238
47,4,825,238
48,4,777,303
49,4,788,289
50,4,799,283
51,4,807,284
52,4,815,282
53,4,825,286
54,4,834,298
55,4,826,303
56,4,816,305
57,4,807,305
58,4,799,306
59,4,789,306
60,4,783,301
61,4,799,293
62,4,807,292
63,4,815,291
64,4,829,297
65,4,815,294
66,4,806,295
67,4,799,295
0,5,717,267
1,5,719,286
2,5,721,304
3,5,725,322
4,5,734,337
5,5,748,347
6,5,768,354
7,5,789,355
8,5,812,353
9,5,832,350
10,5,848,342
11,5,858,330
12,5,865,315
13,5,868,299
14,5,868,283
15,5,867,268
16,5,866,253
17,5,736,230
18,5,745,219
19,5,757,212
20,5,772,212
21,5,786,216
22,5,810,214
23,5,822,209
24,5,835,208
25,5,845,212
26,5,852,222
27,5,801,231
28,5,802,237
29,5,803,243
30,5,805,249
31,5,789,270
32,5,797,270
33,5,806,270
34,5,814,269
35,5,821,268
36,5,752,245
37,5,760,241
38,5,769,240
39,5,777,241
40,5,770,243
41,5,761,245
42,5,818,238
43,5,826,236
44,5,833,237
45,5,840,240
46,5,834,240
47,5,826,240
48,5,779,305
49,5,790,290
50,5,800,283
51,5,808,285
52,5,817,283
53,5,827,288
54,5,836,300
55,5,828,305
56,5,819,307
57,5,809,308
58,5,801,308
59,5,791,308
60,5,785,303
61,5,801,294
62,5,808,293
63,5,817,293
64,5,831,299
65,5,818,296
66,5,808,297
67,5,801,297
0,6,714,267
1,6,717,286
2,6,720,305
3,6,724,323
4,6,734,338
5,6,749,348
6,6,767,354
7,6,788,356
8,6,810,354
9,6,829,350
10,6,843,343
11,6,853,332
12,6,861,319
13,6,864,303
14,6,866,287
15,6,866,271
16,6,866,256
17,6,735,229
18,6,745,219
19,6,758,213
20,6,772,213
21,6,786,217
22,6,814,216
23,6,825,211
24,6,837,210
25,6,847,213
26,6,854,221
27,6,802,233
28,6,803,239
29,6,805,245
30,6,806,251
31,6,790,272
32,6,799,272
33,6,807,273
34,6,814,271
35,6,821,270
36,6,751,247
37,6,760,242
38,6,769,241
39,6,778,243
40,6,770,245
41,6,761,246
42,6,820,240
43,6,829,237
44,6,837,238
45,6,844,242
46,6,837,242
47,6,829,241
48,6,777,306
49,6,790,293
50,6,801,286
51,6,809,287
52,6,817,285
53,6,827,290
54,6,837,301
55,6,828,307
56,6,819,309
57,6,810,310
58,6,801,310
59,6,790,310
60,6,783,305
61,6,801,297
62,6,809,296
63,6,818,295
64,6,831,301
65,6,818,298
66,6,809,299
67,6,801,299
0,7,713,272
1,7,715,292
2,7,718,311
3,7,723,329
4,7,732,343
5,7,748,353
6,7,766,359
7,7,787,361
8,7,810,359
9,7,829,356
10,7,844,350
11,7,856,339
12,7,865,326
13,7,869,310
14,7,871,293
15,7,871,276
16,7,871,260
17,7,733,231
18,7,742,221
19,7,754,215
20,7,769,214
21,7,783,218
22,7,811,216
23,7,823,211
24,7,836,211
25,7,847,215
26,7,854,224
27,7,799,235
28,7,800,242
29,7,801,248
30,7,802,254
31,7,786,274
32,7,795,275
33,7,803,276
34,7,811,274
35,7,818,273
36,7,749,248
37,7,757,243
38,7,766,242
39,7,775,245
40,7,767,247
41,7,758,248
42,7,818,242
43,7,826,239
44,7,834,239
45,7,842,243
46,7,835,243
47,7,827,243
48,7,775,311
49,7,786,296
50,7,797,288
51,7,805,289
52,7,814,287
53,7,825,293
54,7,834,306
55,7,826,312
56,7,816,314
57,7,807,315
58,7,798,316
59,7,787,315
60,7,781,309
61,7,798,300
62,7,806,299
63,7,814,299
64,7,829,305
65,7,815,303
66,7,806,303
67,7,798,304
0,8,713,271
1,8,714,290
2,8,717,310
3,8,722,329
4,8,731,343
5,8,746,354
6,8,764,360
7,8,784,363
8,8,806,362
9,8,827,358
10,8,842,350
11,8,854,337
12,8,862,323
13,8,865,306
14,8,867,290
15,8,867,273
16,8,866,257
17,8,731,233
18,8,740,222
19,8,752,216
20,8,767,215
21,8,781,219
22,8,808,217
23,8,820,211
24,8,832,211
25,8,844,214
26,8,851,223
27,8,797,235
28,8,798,242
29,8,799,249
30,8,801,256
31,8,785,276
32,8,793,276
33,8,802,276
34,8,810,275
35,8,817,274
36,8,747,249
37,8,755,244
38,8,764,243
39,8,773,245
40,8,765,247
41,8,756,248
42,8,815,242
43,8,824,238
44,8,832,239
45,8,839,242
46,8,832,243
47,8,824,242
48,8,774,312
49,8,785,297
50,8,796,289
51,8,804,290
52,8,813,288
53,8,823,294
54,8,832,307
55,8,825,314
56,8,815,317
57,8,805,318
58,8,797,318
59,8,786,317
60,8,780,310
61,8,796,302
62,8,804,301
63,8,813,301
64,8,827,306
65,8,813,304
66,8,804,305
67,8,796,306
0,9,711,271
1,9,714,291
2,9,717,311
3,9,722,330
4,9,732,346
5,9,746,358
6,9,763,367
7,9,784,370
8,9,806,369
9,9,826,364
10,9,839,355
11,9,848,341
12,9,854,325
13,9,857,308
14,9,859,292
15,9,859,275
16,9,859,258
17,9,730,235
18,9,739,223
19,9,752,216
20,9,767,215
21,9,781,219
22,9,806,218
23,9,818,213
24,9,830,212
25,9,840,216
26,9,848,226
27,9,795,236
28,9,797,243
29,9,798,250
30,9,799,257
31,9,783,278
32,9,791,278
33,9,800,279
34,9,808,277
35,9,815,275
36,9,746,249
37,9,754,244
38,9,763,242
39,9,772,245
40,9,764,248
41,9,755,249
42,9,813,242
43,9,821,238
44,9,830,238
45,9,837,243
46,9,830,243
47,9,822,243
48,9,774,317
49,9,783,301
50,9,794,292
51,9,802,294
52,9,810,291
53,9,821,297
54,9,828,313
55,9,822,322
56,9,813,328
57,9,804,329
58,9,795,329
59,9,784,326
60,9,779,315
61,9,795,304
62,9,803,303
63,9,811,303
64,9,823,312
65,9,811,314
66,9,803,315
67,9,795,315
0,10,707,262
1,10,710,283
2,10,713,304
3,10,719,323
4,10,731,339
5,10,746,351
6,10,765,360
7,10,785,366
8,10,805,365
9,10,821,359
10,10,832,348
11,10,841,333
12,10,847,317
13,10,851,300
14,10,853,283
15,10,852,267
16,10,851,250
17,10,728,232
18,10,737,220
19,10,750,215
20,10,765,215
21,10,779,220
22,10,804,219
23,10,816,214
24,10,827,213
25,10,837,216
26,10,844,224
27,10,794,237
28,10,796,243
29,10,798,249
30,10,800,257
31,10,783,276
32,10,791,277
33,10,800,277
34,10,807,276
35,10,814,274
36,10,745,246
37,10,753,241
38,10,762,239
39,10,770,244
40,10,763,246
41,10,754,247
42,10,811,241
43,10,820,236
44,10,828,237
45,10,834,241
46,10,828,242
47,10,820,242
48,10,774,316
49,10,784,301
50,10,795,293
51,10,802,295
52,10,810,292
53,10,820,299
54,10,826,313
55,10,821,323
56,10,812,329
57,10,803,330
58,10,795,330
59,10,784,326
60,10,779,314
61,10,795,304
62,10,802,303
63,10,810,303
64,10,821,312
65,10,811,315
66,10,802,316
67,10,795,316
0,11,712,269
1,11,714,288
2,11,717,309
3,11,722,328
4,11,732,344
5,11,746,357
6,11,765,366
7,11,785,372
8,11,807,371
9,11,827,366
10,11,842,357
11,11,853,342
12,11,862,326
13,11,866,308
14,11,867,289
15,11,867,271
16,11,865,253
17,11,730,233
18,11,738,221
19,11,750,215
20,11,765,214
21,11,779,218
22,11,805,216
23,11,818,211
24,11,830,210
25,11,842,214
26,11,849,224
27,11,795,235
28,11,796,242
29,11,797,248
30,11,798,256
31,11,783,276
32,11,791,277
33,11,800,278
34,11,808,276
35,11,814,274
36,11,746,247
37,11,754,240
38,11,763,239
39,11,772,244
40,11,764,247
41,11,755,248
42,11,814,240
43,11,823,236
44,11,831,236
45,11,838,240
46,11,832,242
47,11,824,242
48,11,776,318
49,11,785,301
50,11,796,293
51,11,804,295
52,11,812,292
53,11,823,299
54,11,832,314
55,11,825,323
56,11,814,328
57,11,805,330
58,11,796,330
59,11,786,326
60,11,782,316
61,11,796,304
62,11,804,304
63,11,813,303
64,11,826,313
65,11,813,315
66,11,804,316
67,11,796,316
0,12,704,269
1,12,706,288
2,12,710,307
3,12,717,325
4,12,728,340
5,12,743,352
6,12,762,360
7,12,784,364
8,12,805,362
9,12,824,358
10,12,840,348
11,12,851,335
12,12,858,319
13,12,861,301
14,12,861,283
15,12,860,267
16,12,857,250
17,12,724,232
18,12,731,220
19,12,743,211
20,12,759,209
21,12,773,213
22,12,797,210
23,12,809,204
24,12,822,204
25,12,834,209
26,12,841,219
27,12,789,231
28,12,790,238
29,12,792,246
30,12,794,253
31,12,780,276
32,12,788,276
33,12,795,277
34,12,802,275
35,12,808,273
36,12,740,244
37,12,748,237
38,12,757,235
39,12,766,240
40,12,758,243
41,12,749,244
42,12,807,237
43,12,815,231
44,12,824,231
45,12,831,236
46,12,824,237
47,12,816,237
48,12,771,311
49,12,780,296
50,12,791,289
51,12,799,291
52,12,807,288
53,12,818,294
54,12,827,306
55,12,819,313
56,12,810,316
57,12,801,318
58,12,792,318
59,12,781,316
60,12,775,309
61,12,791,300
62,12,799,300
63,12,807,299
64,12,822,305
65,12,808,305
66,12,800,306
67,12,792,307
0,13,703,263
1,13,705,282
2,13,709,302
3,13,714,320
4,13,724,336
5,13,738,348
6,13,756,356
7,13,778,360
8,13,799,358
9,13,819,353
10,13,832,343
11,13,842,330
12,13,850,314
13,13,853,297
14,13,853,279
15,13,852,263
16,13,850,246
17,13,718,235
18,13,726,222
19,13,738,213
20,13,754,210
21,13,769,213
22,13,796,210
23,13,809,205
24,13,822,205
25,13,833,210
26,13,839,221
27,13,786,230
28,13,787,237
29,13,789,244
30,13,791,251
31,13,775,272
32,13,784,273
33,13,792,273
34,13,799,271
35,13,806,269
36,13,736,245
37,13,744,238
38,13,754,237
39,13,763,241
40,13,755,243
41,13,746,245
42,13,804,236
43,13,813,231
44,13,822,232
45,13,828,236
46,13,822,237
47,13,814,237
48,13,765,309
49,13,777,296
50,13,788,290
51,13,795,291
52,13,803,288
53,13,813,293
54,13,822,304
55,13,814,310
56,13,805,313
57,13,796,315
58,13,788,315
59,13,778,315
60,13,771,307
61,13,788,300
62,13,795,299
63,13,803,298
64,13,817,303
65,13,804,303
66,13,795,304
67,13,788,304
0,14,698,274
1,14,701,292
2,14,703,310
3,14,708,327
4,14,717,341
5,14,731,351
6,14,750,357
7,14,771,359
8,14,793,356
9,14,813,352
10,14,829,344
11,14,841,333
12,14,849,318
13,14,851,301
14,14,851,283
15,14,850,267
16,14,848,251
17,14,712,239
18,14,720,227
19,14,732,218
20,14,747,216
21,14,762,220
22,14,785,217
23,14,797,210
24,14,811,209
25,14,823,214
26,14,831,225
27,14,777,234
28,14,778,240
29,14,780,246
30,14,781,252
31,14,767,274
32,14,775,275
33,14,784,275
34,14,791,273
35,14,797,270
36,14,730,250
37,14,738,244
38,14,747,243
39,14,756,245
40,14,748,248
41,14,740,250
42,14,794,240
43,14,802,236
44,14,811,237
45,14,819,240
46,14,812,241
47,14,803,241
48,14,758,310
49,14,769,296
50,14,779,288
51,14,787,290
52,14,796,287
53,14,807,291
54,14,818,302
55,14,809,307
56,14,799,310
57,14,790,311
58,14,781,312
59,14,770,313
60,14,763,307
61,14,780,299
62,14,788,298
63,14,797,297
64,14,812,301
65,14,798,301
66,14,788,302
67,14,780,303
0,15,697,272
1,15,701,290
2,15,705,308
3,15,710,325
4,15,720,339
5,15,733,349
6,15,752,355
7,15,773,357
8,15,794,355
9,15,812,350
10,15,827,341
11,15,838,329
12,15,845,315
13,15,848,298
14,15,848,281
15,15,846,265
16,15,844,249
17,15,711,240
18,15,719,228
19,15,731,221
20,15,746,220
21,15,761,222
22,15,785,219
23,15,798,214
24,15,810,212
25,15,822,215
26,15,831,224
27,15,776,235
28,15,777,241
29,15,779,247
30,15,781,254
31,15,766,274
32,15,775,275
33,15,783,275
34,15,791,273
35,15,798,270
36,15,729,252
37,15,736,247
38,15,745,245
39,15,754,246
40,15,747,249
41,15,738,251
42,15,795,240
43,15,803,237
44,15,811,238
45,15,819,240
46,15,812,240
47,15,804,241
48,15,757,310
49,15,768,296
50,15,778,289
51,15,786,290
52,15,794,287
53,15,805,291
54,15,815,302
